,city,puid,hours
174,Москва,12613491,50.545072727272725
175,Москва,12656234,0.1179374999999998
176,Москва,12709501,1.1672341666666664
177,Москва,12812224,6.215222222222222
178,Москва,12866748,0.6994444444444442
179,Москва,12949977,0.0350588888888888
180,Москва,12975813,0.2102777777777776
181,Москва,13177777,1.2341666666666666
182,Москва,13247022,0.0056680555555555
183,Москва,13288455,0.042890909090909
184,Москва,13439835,0.2290909090909091
185,Москва,13474449,7.6813979797979774
186,Москва,13559447,3.9563888888888887
187,Москва,13626259,21.104166666666664
188,Москва,13687302,30.390362449494948
189,Москва,13781674,0.0004669444444444
190,Москва,13782790,34.30770202020202
191,Москва,14005327,64.12615454545454
192,Москва,14005592,47.03598368686868
193,Москва,14050233,7.790833333333332
194,Москва,14072247,0.0090727272727272
195,Москва,14089386,1.7579838383838382
196,Москва,14099224,0.6900033333333333
197,Москва,14105046,17.919540404040404
198,Москва,14147579,21.654126262626264
199,Москва,14258640,1.1824249999999998
200,Москва,14291325,89.8212687878788
201,Москва,14561200,7.553454166666667
202,Москва,14568577,0.0155555555555555
203,Москва,14626393,0.1691666666666666
204,Москва,14674957,58.516115372474744
205,Москва,14776890,0.1313039667158332
206,Москва,14807651,0.0013827777777776
207,Москва,14811854,0.1413888888888884
208,Москва,14813578,1.845666388888889
209,Москва,14826186,0.4313888888888889
210,Москва,14873727,0.2003508333333332
211,Москва,15092838,50.91416666666665
212,Москва,15117775,99.55883333334083
213,Москва,15128583,13.482236363636364
214,Москва,15146458,127.2494696969697
215,Москва,15179686,18.555406666666666
216,Москва,15182522,11.086944444444441
217,Москва,15250110,13.646064646464646
218,Москва,15402892,0.4051619444444438
219,Москва,15453360,132.81207
220,Москва,15522269,1.2909008333333332
221,Москва,15702210,5.222216944444443
222,Москва,15846955,0.3052777777777776
223,Москва,15904487,94.55361010101011
224,Москва,15926345,41.576
225,Москва,15949299,1.411512777777778
226,Москва,16165358,17.659879797979794
227,Москва,16386853,0.0002181818181818
228,Москва,16424772,0.6203047222222215
229,Москва,16429738,23.91472222222222
230,Москва,16488430,1.5025
231,Москва,16827334,0.5513969696969696
232,Москва,16848246,41.54185444444444
233,Москва,16887983,0.2332805555555555
234,Москва,17031909,13.671944444444444
235,Москва,17054447,18.883859595959596
236,Москва,17095558,1.121944444444444
237,Москва,17103288,4.082381818181818
238,Москва,17275544,0.2111111111111109
239,Москва,17286060,136.55969595959596
240,Москва,17308595,4.284672727272727
241,Москва,17342638,0.1344888775
242,Москва,17457864,22.006654999999995
243,Москва,17543433,0.002003021111111
244,Москва,17603645,0.2231636363636363
245,Москва,17751566,0.001909722222222
246,Москва,17895375,60.641666944444445
247,Москва,17904554,0.0001704963888888
248,Москва,18273934,3.351909090909091
249,Москва,18291715,0.0294666666666666
250,Москва,18393006,152.27036390782828
251,Москва,18507240,2.7611090909090907
252,Москва,18541512,30.336658888889303
253,Москва,18568890,1.5814545454545454
254,Москва,18605493,0.0742727272727271
255,Москва,18836477,5.624006944444444
256,Москва,18891487,0.0018033333333333
257,Москва,19028324,5.641388888888886
258,Москва,19294133,0.3595818181818181
259,Москва,19386391,2.7538886111111114
260,Москва,19392166,5.439709166666667
261,Москва,19435154,80.74759191919192
262,Москва,19523261,0.0027777777777777
263,Москва,19546949,3.2798611111131946
264,Москва,19590357,0.3388888888888888
265,Москва,19654908,0.11888888888888885
266,Москва,19858636,3.579014141414141
267,Москва,19870640,0.0419818181818181
268,Москва,20327435,6.951856565656564
269,Москва,20333168,2.728904166666666
270,Москва,20431436,13.830449722222225
271,Москва,20475485,0.2411111111111111
272,Москва,20510256,0.1225
273,Москва,20542065,1.2870594444444445
274,Москва,20703976,0.0294444444444444
275,Москва,20768210,14.963667222222222
276,Москва,20835569,0.00429
277,Москва,20894546,3.025993939393939
278,Москва,20925846,0.0023991666666666
279,Москва,20952151,1.5272727272727271
280,Москва,21007964,28.078745454545455
281,Москва,21062838,0.0868727272727272
282,Москва,21191678,1.6879999999999995
283,Москва,21199443,0.9049999999999995
284,Москва,21446373,4.404444444444443
285,Москва,21547821,3.1253055555559714
286,Москва,21701881,3.6480886363636364
287,Москва,21755550,3.5288727272727267
288,Москва,21846156,3.3060704472474742
289,Москва,21866507,0.3490727272727272
290,Москва,21893725,0.01
291,Москва,21894809,0.0033333333333333
292,Москва,21951536,6.1927323675
293,Москва,22053801,9.518611111111111
294,Москва,22098342,0.1386111111111111
295,Москва,22135076,3.182669722222221
296,Москва,22156585,0.089722222222222
297,Москва,22326047,0.7029999999999997
298,Москва,22375505,3.743870328282828
299,Москва,22697183,0.0974844444444443
300,Москва,22740972,4.955
301,Москва,22744756,0.1067090909090907
302,Москва,22927645,15.810820858585858
303,Москва,23042422,8.930112979797979
304,Москва,23131752,0.0030555555555555
305,Москва,23165756,24.210974015151514
306,Москва,23308424,63.59197222222264
307,Москва,23389383,2.5344
308,Москва,23593367,3.792497777777778
309,Москва,23750513,0.1348791666666666
310,Москва,23827599,167.70935505050713
311,Москва,23871374,0.1292149999999999
312,Москва,23943989,1.299781388888889
313,Москва,24060582,0.3112072222222221
314,Москва,24135422,0.0094166666666666
315,Москва,24138278,1.9790545454545454
316,Москва,24342433,1.13
317,Москва,24369154,0.2269444444444444
318,Москва,24498233,2.104166666666666
319,Москва,24520543,0.0497313888888888
320,Москва,24566697,35.45525000000373
321,Москва,24569833,10.375861111111524
322,Москва,24593493,0.0233333333333333
323,Москва,24657534,8.356545454545454
324,Москва,24702183,0.0165938888888888
325,Москва,24887462,0.0780555555555555
326,Москва,25401725,0.2317272727272727
327,Москва,25426607,11.101662626262625
328,Москва,25608191,0.08
329,Москва,25682697,104.61911500005333
330,Москва,25758872,0.3572222222222222
331,Москва,25776729,3.5322222222222206
332,Москва,25820898,8.88968888888889
333,Москва,25841850,3.4466888888888887
334,Москва,25956167,0.0105818181818181
335,Москва,25963265,0.0775
336,Москва,26046251,2.5263805555555554
337,Москва,26223061,0.0452727272727272
338,Москва,26371502,8.58676861111111
339,Москва,26401499,0.7899633333333334
340,Москва,26459823,51.66268472222221
341,Москва,26533804,111.96458722222222
342,Москва,26645909,0.002129722222222
343,Москва,26789400,0.5333333333333333
344,Москва,26885811,0.3566666666666662
345,Москва,26895846,30.505385858585857
346,Москва,27132627,4.248063939393939
347,Москва,27198230,16.635833333333327
348,Москва,27265008,34.54999570707071
349,Москва,27295654,21.558055555555555
350,Москва,27355328,0.4124144444444444
351,Москва,27428211,17.157955555555557
352,Москва,27560047,170.20068181818183
353,Москва,27631539,0.0469416666666665
354,Москва,27914962,0.6412545454545452
355,Москва,27926492,1.4511873989898987
356,Москва,27938600,44.01583333333333
357,Москва,27949852,0.939272727272727
358,Москва,28126522,6.828621212121212
359,Москва,28133181,0.8275291666666666
360,Москва,28246110,0.0150127777777777
361,Москва,28296342,2.61361111111111
362,Москва,28311950,7.270277777777777
363,Москва,28312455,0.754259722222222
364,Москва,28370133,1.6418324242424238
365,Москва,28418407,0.3306802777777774
366,Москва,28443856,1.529890909090909
367,Москва,28539783,6.020415555555555
368,Москва,28546247,0.0016666666666666
369,Москва,28626612,4.242777777777777
370,Москва,28661347,0.4937719444444444
371,Москва,28749167,0.6938888888888889
372,Москва,28751906,3.727368055555555
373,Москва,28781791,0.7341666666666663
374,Москва,28955708,0.7494444444444444
375,Москва,29044861,0.481666666666666
376,Москва,29209460,4.237864608333334
377,Москва,29250387,0.3560929292929292
378,Москва,29351135,128.2722090909091
379,Москва,29664540,1.9515181818181817
380,Москва,29760526,0.2127777777777774
381,Москва,29793749,3.9575636363636364
382,Москва,29813351,17.041574747474748
383,Москва,29864744,7.095331313131313
384,Москва,29947378,0.0940166666666666
385,Москва,30008754,1.8722666666666665
386,Москва,30021318,4.274951515151515
387,Москва,30030987,3.9755627777777782
388,Москва,30055159,0.0766666666666666
389,Москва,30157425,10.80731414141414
390,Москва,30167254,4.526490909090909
391,Москва,30294135,3.228235353535353
392,Москва,30500687,2.3369444444444443
393,Москва,30534946,0.04
394,Москва,30535561,3.4199999999999986
395,Москва,30545653,2.2899999999999996
396,Москва,30604845,0.2230555555555555
397,Москва,30643747,0.3483454545454543
398,Москва,30646313,10.086111111111107
399,Москва,30714925,254.33333333333334
400,Москва,30727211,0.0044444444444444
401,Москва,30809220,1.981672727272727
402,Москва,30855836,0.0083333333333333
403,Москва,30887422,10.90114419191919
404,Москва,31026012,0.0011111111111111
405,Москва,31102758,1.1950191919191917
406,Москва,31235767,3.820874626324111
407,Москва,31448701,1.2911249999999994
408,Москва,31475383,2.8272116666666647
409,Москва,31487649,15.394833611111112
410,Москва,31733744,0.0569444444444443
411,Москва,31831183,2.868055227272727
412,Москва,31911636,38.91344444444611
413,Москва,31913700,0.8530055555555555
414,Москва,31946473,0.0048744444444442
415,Москва,32195555,0.4527941666666666
416,Москва,32228630,0.0042502777777777
417,Москва,32242084,4.577981666666666
418,Москва,32317900,9.994472222222635
419,Москва,32403505,0.1294086111111111
420,Москва,32419714,0.2038888888888885
421,Москва,32428383,0.0327777777777777
422,Москва,32433315,4.285734722222222
423,Москва,32580246,0.111111111111111
424,Москва,32622804,165.14506131313132
425,Москва,32683233,2.77777777777e-05
426,Москва,32744002,2.1693171717171715
427,Москва,32895434,2.301111111111111
428,Москва,32991226,0.0014175
429,Москва,33046946,0.7617999999999999
430,Москва,33298254,2.950850505050505
431,Москва,33314640,0.1422500000004166
432,Москва,33369959,0.0089783333333333
433,Москва,33469649,10.173055555555555
434,Москва,33524759,0.0036545454545454
435,Москва,33690839,1.8203005555555551
436,Москва,33725525,10.594564646464645
437,Москва,33790058,0.1155938160135577
438,Москва,33884850,0.0711999999999996
439,Москва,33887675,8.12861111111111
440,Москва,33980402,3.9294444444444445
441,Москва,34152548,0.1905555555555555
442,Москва,34183619,0.0348694444444444
443,Москва,34239736,0.9173090909090907
444,Москва,34293584,9.17222277777778
445,Москва,34434247,6.810738383838384
446,Москва,34553743,0.1427919664645464
447,Москва,34600298,1.3497818181818182
448,Москва,34647128,6.480555555555553
449,Москва,34663961,0.5029277777777778
450,Москва,34693876,45.37360972222222
451,Москва,34758377,0.0033927777777777
452,Москва,34853094,0.563490909090909
453,Москва,35077717,0.0030538888888888
454,Москва,35287312,0.1075997222222222
455,Москва,35331953,2.9105949999999994
456,Москва,35613221,0.0591666666666666
457,Москва,35714793,9.856211111111111
458,Москва,35753918,0.8532858333333333
459,Москва,35819311,0.6596969696969694
460,Москва,35824115,99.11815053030303
461,Москва,35927793,2.14239
462,Москва,35987470,0.0397222222222221
463,Москва,36047865,162.35664848484848
464,Москва,36134042,1.5377777777777777
465,Москва,36206345,0.0058397222222222
466,Москва,36380312,0.0774222222222222
467,Москва,36527185,0.035
468,Москва,36609080,7.487853333333332
469,Москва,36662391,0.0414575757575756
470,Москва,36662532,0.0133105555555555
471,Москва,36810765,0.0361111111111111
472,Москва,36820125,25.671447474747474
473,Москва,36874410,0.2288888888888885
474,Москва,36954056,10.621447474747473
475,Москва,37169722,28.62366666666749
476,Москва,37488198,0.0060722222222222
477,Москва,37529998,0.3123156366666667
478,Москва,37601536,0.1497263888888885
479,Москва,37891986,5.1951616666666665
480,Москва,37902650,0.1280155555555555
481,Москва,37934156,34.02654141414141
482,Москва,37959455,71.48444444444443
483,Москва,38029270,0.0147222222222222
484,Москва,38430376,1.6408333333333331
485,Москва,38598720,17.283055555555553
486,Москва,38603002,0.0150733333333333
487,Москва,38672510,14.360654545454548
488,Москва,38720657,0.0047955555555555
489,Москва,38791358,2.880353535353535
490,Москва,38864070,0.003325
491,Москва,38888309,0.35
492,Москва,38972979,1.8699
493,Москва,38979174,0.02172
494,Москва,39076908,0.0022186111111111
495,Москва,39081502,10.26689191919192
496,Москва,39203195,0.0063888888888888
497,Москва,39399358,0.0552805555555555
498,Москва,39597559,0.0574999999999998
499,Москва,39990282,29.904734343434342
500,Москва,40636660,0.0554919444444444
501,Москва,40692342,0.04
502,Москва,40698887,0.4400181818181818
503,Москва,40722967,8.082055555557222
504,Москва,40999575,0.1614333333333333
505,Москва,41120970,97.68300472222222
506,Москва,41255349,29.322820202020203
507,Москва,41262204,8.758854545454545
508,Москва,41572830,0.0027855555555555
509,Москва,41880257,0.9425277777781941
510,Москва,41908356,0.0325
511,Москва,42002696,2.56247
512,Москва,42006814,1.1414090909090908
513,Москва,42124567,0.7689972222222223
514,Москва,42149039,107.87934545454546
515,Москва,42253021,2.100833333333333
516,Москва,42547965,0.5499090909090909
517,Москва,42737794,0.0022222222222222
518,Москва,42738833,0.0051761111111111
519,Москва,42741986,13.942956565656566
520,Москва,42970757,366.11948585858585
521,Москва,43004247,0.0361111111111108
522,Москва,43089466,1.1504545454545454
523,Москва,43169755,0.2102788888888888
524,Москва,43279319,29.737126388888885
525,Москва,43550362,0.0247222222222222
526,Москва,43557973,88.31061420866162
527,Москва,43770626,33.15855833333333
528,Москва,43911325,3.9309484848484844
529,Москва,43951360,42.211388888888884
530,Москва,44051377,0.6213888888888888
531,Москва,44108478,0.5492181818181816
532,Москва,44119634,52.777957575757576
533,Москва,44138790,15.249842575757576
534,Москва,44163862,0.0341666666666665
535,Москва,44326729,0.0341666666666666
536,Москва,44578829,25.724000000001663
537,Москва,44753579,69.16779494949495
538,Москва,44976879,16.73377749999999
539,Москва,45082996,31.30719898989899
540,Москва,45142353,1.4331024999999995
541,Москва,45278551,20.620277777777776
542,Москва,45560321,0.0232591666666665
543,Москва,45665230,2.8046909090909087
544,Москва,45685856,4.631944444444444
545,Москва,45804196,3.8557750000000004
546,Москва,45856453,1.7772063888888885
547,Москва,46040566,2.790300277777778
548,Москва,46070861,0.597927222222222
549,Москва,46520274,0.04
550,Москва,46592773,136.77619444444568
551,Москва,46720122,8.790163636363637
552,Москва,46837910,1.0811111111111111
553,Москва,46902290,0.0330108333333333
554,Москва,46930651,0.9379313131313131
555,Москва,46933376,0.0014637172222222
556,Москва,47045080,92.13648484848486
557,Москва,47297206,0.0033333333333333
558,Москва,47332860,0.6727183333333332
559,Москва,47532377,8.234173737373737
560,Москва,47537753,0.0055555555555555
561,Москва,48295534,0.9097222222222222
562,Москва,48336164,0.0014983333333332
563,Москва,48608572,0.3669818181818181
564,Москва,48830376,2.792638131313131
565,Москва,48851908,0.7716434343434342
566,Москва,49137423,0.0254545454545454
567,Москва,49222745,3.0192808333333314
568,Москва,49294675,1.8899341666666665
569,Москва,49300799,27.243489898989896
570,Москва,49635393,10.073487878787878
571,Москва,49982327,0.0338391666666666
572,Москва,50065411,0.0428
573,Москва,50114231,0.0952013888888887
574,Москва,50404677,10.585531313131312
575,Москва,50437854,3.359722222222222
576,Москва,50592584,13.473285833333334
577,Москва,50876766,0.1172663888888889
578,Москва,51015059,54.081065656565656
579,Москва,51127149,14.215570883838385
580,Москва,51164433,0.0074413888888888
581,Москва,51166006,3.4452756565656566
582,Москва,51276148,59.166841414141416
583,Москва,51324544,0.8781818181818181
584,Москва,51328482,1.572092929292929
585,Москва,51625337,0.0135455555555555
586,Москва,51802412,2.749468282828282
587,Москва,51811043,0.0248505050505049
588,Москва,52012363,12.928813131313131
589,Москва,52057958,10.972474747474747
590,Москва,52245601,0.2922222222222222
591,Москва,52770358,5.26959595959596
592,Москва,52925679,0.0297333333333333
593,Москва,53259289,61.02565916667166
594,Москва,53414779,1.395948207070707
595,Москва,53435533,8.106849494949495
596,Москва,53667687,45.24693482323232
597,Москва,53673496,1.9838116666666665
598,Москва,53757211,3.368611111111111
599,Москва,53839932,26.338570176767675
600,Москва,53871527,1.2399999999999993
601,Москва,54286977,5.800036363636364
602,Москва,54473475,0.0013888888888888
603,Москва,54674283,36.369472222222626
604,Москва,55047195,0.0147454545454545
605,Москва,55051650,0.0008333333333333
606,Москва,55100580,286.91774361111277
607,Москва,55193332,8.298619191919192
608,Москва,55401545,0.3367343434343433
609,Москва,55433794,2.730027777778193
610,Москва,55442254,0.0177730555555555
611,Москва,55447697,4.910280833333333
612,Москва,55608294,0.0105555555555555
613,Москва,55619594,0.0108333333333333
614,Москва,55835335,0.0022365045068518
615,Москва,55960302,6.424444444444443
616,Москва,55993852,0.2127249999999996
617,Москва,56107946,0.0077777777777777
618,Москва,56386815,6.4868483333333335
619,Москва,56592720,12.619390555555556
620,Москва,56715412,5.8661111111111115
621,Москва,56782030,71.79756113636364
622,Москва,56928720,21.291363636363634
623,Москва,57390137,28.575636363636363
624,Москва,57414480,115.2506
625,Москва,57777055,0.0008181818181818
626,Москва,57991766,0.0122222222222221
627,Москва,58089645,0.0194722222226388
628,Москва,58114769,0.0011111111111111
629,Москва,58114959,0.2980555555555556
630,Москва,58136557,0.0005141666666666
631,Москва,58217882,0.0174181818181818
632,Москва,58383595,0.1166666666666666
633,Москва,58455501,10.680627272727273
634,Москва,58568728,10.154345454545455
635,Москва,59073340,1.8354545454545454
636,Москва,59101972,0.2344797979797978
637,Москва,59679749,0.8970022222222221
638,Москва,60188646,39.438627272727274
639,Москва,60736093,5.583888888888887
640,Москва,61685179,0.3070272222222219
641,Москва,61956190,0.8060545872813255
642,Москва,62137180,8.613638888889302
643,Москва,62313870,0.0077777777777777
644,Москва,62595215,7.270740277777777
645,Москва,62961078,0.0263888888888888
646,Москва,62964218,1.011305555558472
647,Москва,63084643,3.8057818181818184
648,Москва,63187536,1.4297222222222223
649,Москва,63289800,13.135377777777776
650,Москва,63619448,11.326626262626263
651,Москва,63639588,0.0016666666666666
652,Москва,63720478,0.2020566666666665
653,Москва,63736353,7.485850505050505
654,Москва,63979604,0.0019444444444444
655,Москва,64378638,8.01611111111111
656,Москва,64622566,4.008858585858585
657,Москва,65075469,4.743278055555556
658,Москва,65089468,4.453680202020202
659,Москва,65200027,150.5097777777786
660,Москва,65280072,8.419166666666666
661,Москва,65352033,0.9561111111111112
662,Москва,66650988,63.70128787878788
663,Москва,66657850,4.784899494949494
664,Москва,66750726,0.6391666666666665
665,Москва,66753497,0.0048345580555555
666,Москва,66877034,87.95530303030303
667,Москва,66899143,5.737047777777777
668,Москва,66935186,287.0254834343434
669,Москва,66998918,96.57858181818182
670,Москва,67028267,8.564999999999998
671,Москва,67064050,24.9084
672,Москва,67239988,8.189690909090908
673,Москва,68364182,4.009894166666666
674,Москва,68424533,4.196079797979798
675,Москва,68443098,0.1138888888888888
676,Москва,68486519,0.5580238888888889
677,Москва,68522412,2.58726
678,Москва,68983705,0.4469444444444443
679,Москва,69094433,0.2744444444444441
680,Москва,69323317,0.0306424999999999
681,Москва,69462073,0.3180585858585858
682,Москва,69473324,0.0106256272222222
683,Москва,69525920,0.3603594444444444
684,Москва,69777422,0.9633352777777777
685,Москва,69786807,0.3408333333333333
686,Москва,69805342,0.0019444444444444
687,Москва,69954217,9.20361111111111
688,Москва,70125321,3.1160909090909086
689,Москва,70689354,2.9514181818181817
690,Москва,70873575,1.4436111111111112
691,Москва,71186015,0.9991454545454546
692,Москва,72308755,76.79416666666667
693,Москва,72474334,374.2515888888889
694,Москва,72491185,8.69444444444e-05
695,Москва,72743757,1.2375677777777776
696,Москва,73182449,139.88672727272728
697,Москва,73264066,5.682602222222221
698,Москва,73354245,3.3644141666666663
699,Москва,73572364,2.9925606060606054
700,Москва,73736051,0.0027777777777777
701,Москва,73943066,3.436044444444444
702,Москва,73946967,0.0285636363636363
703,Москва,74035201,0.1508888888897221
704,Москва,74228860,30.8052
705,Москва,74259432,0.6027777777777774
706,Москва,74734596,4.247301666666667
707,Москва,75036971,0.4236074999999997
708,Москва,75107309,0.0477777777777777
709,Москва,75661145,0.0105636363636363
710,Москва,76106635,0.3523186111111104
711,Москва,76481992,0.0025
712,Москва,76980572,1.2352777777777773
713,Москва,77396429,4.370004242424242
714,Москва,77572634,1.298387601010101
715,Москва,77732761,0.0051692130555555
716,Москва,78000461,40.6575
717,Москва,78111133,0.0409733333333333
718,Москва,78199255,0.0033127777777777
719,Москва,78302796,7.513101691919192
720,Москва,78515139,43.55152777777986
721,Москва,78560587,1.3997222222222223
722,Москва,78669747,28.355860606060606
723,Москва,78683011,0.0195272727272727
724,Москва,78858976,4.762283838383838
725,Москва,78925908,11.921550277777778
726,Москва,78985809,0.1255555555555554
727,Москва,79008907,0.0005555555555555
728,Москва,79032782,0.46701601010100924
729,Москва,79433325,2.0342040404040396
730,Москва,79684855,0.0105818181818181
731,Москва,79740591,1.799309090909091
732,Москва,79920554,2.6932181818181804
733,Москва,80006425,0.1805090909090908
734,Москва,80016080,76.34877777777777
735,Москва,80123112,2.339303055555556
736,Москва,80256474,4.829708611111109
737,Москва,80261131,0.3513454545454544
738,Москва,80275722,0.0944444444444444
739,Москва,80285924,95.50607830916665
740,Москва,80397595,126.28350808080809
741,Москва,80494460,0.0171152777777777
742,Москва,81046931,2.22755202020202
743,Москва,81547196,1.3627475
744,Москва,81639146,3.1011111111111105
745,Москва,81696463,0.0538269444444444
746,Москва,81734969,18.06511717171717
747,Москва,82194477,0.0144444444444444
748,Москва,82488568,0.04
749,Москва,82531289,25.162780833333333
750,Москва,82607954,0.095490909090909
751,Москва,82632413,25.089113055555554
752,Москва,82894212,30.2239225
753,Москва,82917101,0.0176794444444444
754,Москва,82949998,217.3838704040404
755,Москва,83283390,0.0098181818181818
756,Москва,83326384,72.39561333333333
757,Москва,83732814,29.113166666668327
758,Москва,83773277,0.326381818181818
759,Москва,83829506,0.8522202020202021
760,Москва,83939991,0.0321886111111111
761,Москва,84082840,0.7936111111111112
